Feature_1_Age,Feature_2_Income,Feature_3_Experience,Feature_4_Education,Feature_5_Skill,Feature_6_Performance,Feature_7_Projects,Feature_8_Attendance,Feature_9_TrainingHours,Feature_10_IQ,Target
52.0,198121.1328618586,31.0,82.0,77.0,50.0,4.0,77.0,22.0,148.0,30059.349084721693
27.0,125364.14394509335,6.0,94.0,55.0,71.0,14.0,74.0,107.29126903553299,131.0,18868.16719317292
51.0,196474.1918103993,28.0,75.0,43.0,59.0,15.0,66.0,111.0,103.0,29835.93035232336
49.0,202254.88283958985,25.0,90.0,75.0,85.0,9.0,89.0,141.0,138.0,30898.77036868832
25.0,115621.9338967884,1.0,54.0,94.0,89.0,7.0,94.0,68.0,119.0,17599.572981166428
51.0,188302.7223816505,26.0,78.0,87.0,52.0,12.0,65.0,13.0,112.0,28819.11287690151
50.0,214661.73185736,29.0,50.0,80.0,85.0,1.0,71.0,142.0,101.0,32669.19995758885
26.0,122755.00616959238,5.0,57.0,85.0,55.0,10.0,92.0,54.0,119.0,18794.62770155332
60.0,257940.38856947995,40.0,97.0,59.0,97.0,8.0,61.0,80.0,117.0,39162.75041969273
39.0,171138.01718111476,16.0,86.0,69.0,84.0,19.0,78.0,47.0,121.0,26023.043396610286
56.0,220566.87617392663,33.0,64.0,59.0,87.0,1.0,61.0,33.0,137.0,33489.990883415165
46.0,204752.74559776063,22.0,96.0,86.0,88.0,8.0,75.0,80.0,126.0,30993.534628888767
20.0,93375.06665695796,0.0,66.0,46.0,89.0,12.0,65.0,180.0,91.0,14414.74414193533
32.0,107865.029770583,7.0,52.0,53.0,51.0,15.0,84.0,109.0,89.0,16517.02700029104
50.0,207439.400451388,30.0,74.0,84.0,56.0,13.0,85.0,152.0,114.0,31379.395480043542
46.0,205382.01693734145,24.0,100.0,84.0,84.0,5.0,61.0,163.0,146.0,31196.246033524072
51.0,216524.29850357797,30.0,83.0,59.0,99.0,17.0,64.0,141.0,93.0,33062.23812784726
54.0,223597.6165076873,31.0,86.0,65.0,88.0,5.0,74.0,81.0,112.0,34125.936338009284
36.0,163222.0407703571,16.0,70.0,63.0,78.0,5.0,79.0,137.0,139.0,24576.451033761587
30.0,156880.20803229278,10.0,100.0,54.0,99.0,19.0,86.0,60.0,131.0,23773.27604259692
29.0,141502.6683360567,9.0,95.0,77.0,54.0,14.0,60.0,179.0,114.0,21482.13184464212
57.0,237513.5551723209,32.0,68.0,100.0,57.0,16.0,70.0,59.0,88.0,36233.59306859115
59.0,226490.8967914912,39.0,75.0623350253807,68.0,53.0,13.0,87.0,144.0,128.0,34361.29875191157
35.0,143322.9903482461,12.0,58.0,46.0,94.0,18.0,83.0,152.0,107.0,21953.989959393075
42.0,186045.75956162508,18.0,66.0,86.0,96.0,2.0,79.0,133.0,85.0,28211.174444305678
43.0,150662.20680399972,18.0,79.0,45.0,60.0,14.0,80.0,109.0,124.0,22906.88284096228
44.0,174622.28489382347,19.0,67.0,46.0,93.0,14.0,80.0,111.0,129.0,26608.526520127125
46.0,177732.92536692493,23.0,56.0,61.0,79.0,4.0,65.0,40.0,97.0,27073.97608280972
22.0,92015.0758056092,0.0,75.0623350253807,46.0,83.0,1.0,81.0,170.0,147.0,14136.702171360062
56.0,250535.05209164304,35.0,98.0,63.0,75.07918781725888,14.0,80.09645649304498,171.0,103.0,37986.1751766521
46.0,206158.02579863183,25.0,73.0,86.0,71.0,5.0,82.0,127.0,133.0,31243.964536591004
25.0,128188.68116404352,3.0,51.0,85.0,95.0,8.0,72.0,98.0,145.0,19613.258403293738
36.0,158981.5816997781,12.0,53.0,93.0,83.0,14.0,64.0,139.0,135.0,24520.938623844217
60.0,238917.03462660807,36.0,97.0,52.0,98.0,1.0,76.0,62.0,115.0,36288.6403478697
29.0,140899.56565338283,8.0,87.0,78.0,92.0,16.0,94.0,105.0,107.0,21587.734504344386
28.0,174065.05749473296,8.0,94.0,84.0,50.0,3.0,75.0,66.0,149.0,25981.160479420636
56.0,205448.88929479796,35.0,50.0,76.0,50.0,9.0,60.0,22.0,111.0,31196.468217336955
51.0,206185.91925192764,28.0,72.0,75.0,69.0,19.0,61.0,37.0,118.0,31434.495392863573
22.0,123604.51517706717,0.0,77.0,61.0,97.0,1.0,69.0,100.0,137.0,18803.27191150004
55.0,226018.5593816986,32.0,52.0,83.0,97.0,20.0,62.0,166.0,121.0,34302.69212711764
59.0,250340.393085158,39.0,59.0,83.0,79.0,20.0,96.0,11.0,114.0,38104.194388655545
45.0,185621.7230281871,24.0,75.0,78.0,54.0,20.0,96.0,38.0,146.0,28326.326728800643
32.0,149126.9203840959,8.0,76.0,96.0,67.0,17.0,94.0,58.0,128.0,22777.961226578867
28.0,139137.92639627936,5.0,87.0,98.0,76.0,3.0,86.0,189.0,104.0,21182.302527893436
44.0,165951.22351158728,21.0,92.0,70.0,54.0,15.0,89.0,91.0,103.0,25276.462233157898
58.0,258081.7064437372,35.0,95.0,99.0,93.0,19.0,79.0,182.0,103.0,39277.503865669525
44.0,169321.5950778228,20.0,56.0,62.0,67.0,18.0,100.0,167.0,139.0,25813.42141031664
54.0,212748.08409676983,30.0,96.0,45.0,92.0,9.0,66.0,186.0,97.0,32298.679418831747
36.0,158178.41791651916,14.0,60.0,90.0,78.0,16.0,62.0,102.0,84.0,24094.79062290893
39.983451776649744,229402.3552684173,31.0,71.0,99.0,71.0,2.0,80.0,120.0,100.0,34763.567932671365
36.0,155400.75397936272,14.0,84.0,45.0,84.0,18.0,94.0,178.0,129.0,23599.449888808904
48.0,203531.5270562416,24.0,87.0,85.0,73.0,1.0,66.0,67.0,94.0,30918.78562411777
56.0,227681.3879680521,35.0,83.0,69.0,53.0,15.0,77.0,193.0,90.0,34640.68731261064
39.0,153220.1630548397,18.0,51.0,69.87288049548178,65.0,9.0,99.0,178.0,148.0,23071.42383808764
39.0,1010103.7037003282,18.0,85.0,96.0,97.0,6.0,94.0,179.0,89.0,30900.4419334293
39.0,162489.37857839264,19.0,68.0,64.0,61.0,10.0,90.0,146.0,135.0,24731.87147802618
32.0,163745.84159934608,10.0,78.0,99.0,98.0,6.0,73.0,115.0,100.0,24795.438389228697
50.0,193106.42367228807,29.0,64.0,43.0,82.0,19.0,60.0,71.0,119.0,29308.54964689685
40.0,172375.74634324093,18.0,69.0,65.0,91.0,17.0,78.0,73.0,102.0,26176.270542485538
24.0,117032.8741659138,0.0,52.0,95.0,88.0,11.0,78.0,163.0,129.0,17946.23049272423
39.983451776649744,214248.8650844493,32.0,56.0,71.0,79.0,7.0,63.0,130.0,80.0,32599.8821959224
56.0,234308.3032569872,32.0,54.0,84.0,96.0,19.0,99.0,174.0,144.0,35897.08426316453
37.0,153728.39966061732,14.0,78.0,66.0,54.0,15.0,61.0,162.0,127.0,23414.77025492544
27.0,117098.6785166616,7.0,98.0,42.0,63.0,12.0,85.0,196.0,100.0,17860.57651266664
40.0,165332.97979958178,17.0,94.0,65.0,58.0,3.0,63.0,195.0,84.0,25046.0156610367
29.0,121768.6569837644,5.0,51.0,69.87288049548178,79.0,19.0,81.0,105.0,82.0,18482.688746096468
21.0,107378.00082231245,1.0,98.0,56.0,69.0,9.0,64.0,98.0,134.0,16437.48596927861
44.0,156512.0792620395,19.0,65.0,42.0,73.0,15.0,80.09645649304498,137.0,127.0,23788.536448963
47.0,175061.0706940386,26.0,61.0,41.0,60.0,4.0,88.0,91.0,149.0,26459.60048003701
56.0,235519.50465787103,35.0,85.0,53.0,86.0,1.0,80.0,59.0,138.0,35595.921931488374
21.0,117740.79663704944,1.0,97.0,54.0,91.0,16.0,85.0,189.0,83.0,18041.28428538565
39.983451776649744,196956.8904939552,28.0,50.0,82.0,63.0,5.0,77.0,142.0,104.0,29932.24399953135
29.0,137701.83913627648,8.0,91.0,69.0,80.0,12.0,86.0,135.0,140.0,21148.380117947065
59.0,232906.0853151189,37.0,74.0,64.0,84.0,11.0,73.0,57.0,115.0,35304.72308784464
27.0,109478.87495822208,5.0,82.0,58.0,59.0,14.0,95.0,164.0,145.0,16579.261371046556
55.0,231356.07645441144,30.0,52.0,96.0,81.0,15.0,82.0,131.0,116.0,35245.48893555298
47.0,201651.46712850276,25.0,83.0,61.0,93.0,15.0,95.0,105.0,130.0,30606.46237294072
39.0,184888.05905523384,17.0,55.0,89.0,94.0,19.0,71.0,80.0,97.0,28124.98661434833
48.0,186818.1964716505,24.0,65.0,56.0,74.0,18.0,68.0,177.0,126.0,28324.678343087013
25.0,95677.46149062164,2.0,72.0,49.0,61.0,17.0,91.0,63.0,121.0,14709.247462205038
26.0,138069.13672077883,6.0,85.0,69.0,80.0,17.0,85.0,71.0,113.0,21138.117801506494
60.0,239501.62942121603,40.0,67.0,58.0,85.0,16.0,91.0,122.0,118.0,36333.57172661012
48.0,198834.49370599256,25.0,99.0,52.0,87.0,15.0,64.0,14.0,104.0,30135.845959707876
24.0,126454.81380064646,0.0,84.0,68.0,99.0,6.0,91.0,134.0,133.0,19066.227375701917
23.0,113906.30242315424,0.0,92.0,74.0,82.0,17.0,84.0,122.0,116.0,17398.588713186153
31.0,146130.28167614117,11.0,71.0,83.0,75.07918781725888,1.0,80.0,130.0,148.0,22152.119338397555
38.0,141976.44756271035,15.0,61.0,49.0,75.07918781725888,13.0,73.0,77.0,132.0,21591.69549806185
41.0,200365.6801102145,21.0,84.0,86.0,75.0,11.0,67.0,98.0,109.0,30623.37466112066
25.0,105265.23189301974,4.0,54.0,58.0,54.0,8.0,93.0,42.0,144.0,16078.308608853033
50.0,205379.6555428945,26.0,53.0,74.0,97.0,14.0,92.0,119.0,120.0,30998.040129646222
26.0,101927.20243336962,17.66866368805849,66.0,67.0,76.0,2.0,66.0,136.0,81.0,15580.947915315335
42.0,174065.05749473296,18.0,65.0,79.0,76.0,15.0,62.0,37.0,122.0,25981.160479420636
43.0,153637.6751614217,18.0,60.0,51.0,74.0,10.0,64.0,198.0,97.0,25981.160479420636
36.0,150262.2201437732,13.0,73.0,61.0,59.0,20.0,83.0,193.0,142.0,22980.33198159511
55.0,241247.9966479524,32.0,100.0,99.0,62.0,11.0,67.0,107.0,149.0,36580.87691739733
35.0,166279.670613504,14.0,50.0,100.0,61.0,6.0,89.0,193.0,114.99086016045496,25332.32645595836
25.0,119607.77764261002,4.0,91.0,45.0,82.0,2.0,63.0,46.0,90.0,18235.30983067397
37.0,132942.56447279794,13.0,83.0,43.0,52.0,18.0,76.0,123.0,120.0,20145.98442340746
41.0,184489.31668222975,19.0,78.0,83.0,81.0,8.0,78.0,185.0,107.0,28172.873664082745
29.0,117742.62097343543,5.0,61.0,54.0,88.0,3.0,72.0,42.0,88.0,18044.12787227613
55.0,212535.3533530884,30.0,65.0,66.0,74.0,19.0,76.0,169.0,146.0,32281.60926326127
35.0,171594.0005180979,13.0,87.0,72.0,91.0,1.0,93.0,79.0,129.0,26054.34541059561
39.983451776649744,236747.73431306315,34.0,98.0,71.0,63.0,5.0,96.0,126.0,120.0,35932.97284511357
52.0,215720.6704077324,30.0,98.0,61.0,77.0,5.0,90.0,37.0,104.0,32639.920423126096
49.0,199458.6988493248,29.0,90.0,49.0,66.0,10.0,85.0,166.0,147.0,30242.22887604928
37.0,165308.51807374548,15.0,86.0,74.0,89.0,10.610253807106599,98.0,25.0,128.0,25131.71616879005
45.0,191080.98409951455,25.0,86.0,59.0,79.0,17.0,72.0,23.0,133.0,29123.946791825067
29.0,140431.402378641,6.0,68.0,65.0,96.0,11.0,92.0,146.0,150.0,21306.818789166624
51.0,223011.5386418346,30.0,67.0,57.0,98.0,10.0,84.0,72.0,90.0,33859.27569283667
29.0,123174.89307530742,4.0,83.0,83.0,67.0,5.0,62.0,158.0,102.0,18870.60943931693
49.0,203717.7276087248,27.0,87.0,55.0,93.0,19.0,62.0,160.0,146.0,30983.885473705563
25.0,84428.60877893961,0.0,55.0,49.0,58.0,2.0,71.0,28.0,123.0,12793.017523654453
26.0,143169.9851620095,5.0,91.0,83.0,82.0,12.0,65.0,63.0,129.0,21823.46763401201
52.0,193016.74103910377,30.0,52.0,60.0,68.0,4.0,84.0,181.0,122.0,29356.01716828716
30.0,110722.08824488122,9.0,81.0,40.0,50.0,10.610253807106599,88.0,137.0,140.0,16761.987219464656
43.0,194413.0310248866,23.0,89.0,43.0,98.0,2.0,73.0,55.0,100.0,29381.720663811968
47.0,182617.7757153625,27.0,80.0,55.0,68.0,15.0,92.0,83.0,110.0,27828.352505800533
30.0,129330.68285259434,7.0,79.0,56.0,84.0,10.0,87.0,79.0,108.0,19702.036915775338
24.0,102377.498033249,4.0,63.0,48.0,63.0,8.0,94.0,179.0,125.0,15633.19169888922
36.0,166536.40379048465,15.0,78.0,85.0,77.0,16.0,75.0,24.0,125.0,25545.67205602927
55.0,201218.847598453,33.0,84.0,51.0,54.0,20.0,87.0,200.0,115.0,30605.51463143566
41.0,176560.60501938293,17.0,89.0,66.0,84.0,5.0,68.0,79.0,106.0,26762.325576824103
25.0,120131.32777361092,4.0,93.0,82.0,55.0,5.0,82.0,103.0,144.0,18416.41658745865
52.0,203595.6962299164,28.0,83.0,52.0,97.0,20.0,70.0,186.0,106.0,30921.288040412404
21.0,100736.54481229871,0.0,84.0,47.0,67.0,4.0,68.0,94.0,139.0,15344.55584519871
21.0,90214.28166185447,0.0,76.0,68.0,53.0,15.0,91.0,168.0,103.0,13998.248163733522
39.0,179999.94620610017,17.0,95.0,92.0,71.0,10.0,90.0,93.0,136.0,27362.516201924383
24.0,125578.92126163184,4.0,64.0,93.0,57.0,12.0,86.0,144.0,142.0,19247.94586894518
33.0,147755.52145645733,13.0,93.0,42.0,58.0,10.0,70.0,109.0,117.0,22264.72140352803
40.0,174065.05749473296,16.0,96.0,91.0,77.0,8.0,96.0,81.0,134.0,28289.365126099467
53.0,212264.17544562943,31.0,73.0,72.0,63.0,4.0,60.0,156.0,81.0,32284.75368632604
32.0,156221.37008818274,10.0,85.0,83.0,72.0,17.0,90.0,44.0,128.0,23688.60923472871
32.0,147498.83252940414,7.0,61.0,84.0,80.0,12.0,62.0,57.0,142.0,22349.948654096806
60.0,235423.41859380613,40.0,88.0,49.0,74.0,10.0,71.0,38.0,80.0,35678.5340217085
31.0,166574.7025659353,10.0,85.0,89.0,78.0,6.0,93.0,150.0,83.0,25327.77972191496
51.0,220890.33054974597,30.0,77.0,66.0,97.0,10.0,96.0,136.0,85.0,33713.35744285235
44.0,186248.40928717263,19.0,89.0,92.0,70.0,19.0,99.0,10.0,94.0,28262.417721782826
56.0,228213.82582380844,33.0,92.0,80.0,67.0,8.0,75.0,98.0,132.0,34780.75305695184
29.0,145604.32498527569,8.0,87.0,61.0,100.0,1.0,71.0,28.0,89.0,22363.714573696976
27.0,116389.67463131076,3.0,80.0,40.0,93.0,2.0,60.0,20.0,148.0,17658.370301057268
28.0,114555.3815223254,7.0,58.0,43.0,72.0,8.0,68.0,52.0,85.0,17366.585416534617
54.0,218907.83484675616,30.0,65.0,76.0,95.0,12.0,84.0,22.0,147.0,33745.083652116
56.0,214643.12255016904,32.0,51.0,58.0,77.0,13.0,64.0,124.0,94.0,32685.178181426025
20.0,107484.09842345968,0.0,68.0,70.0,84.0,6.0,80.09645649304498,129.0,125.0,25981.160479420636
56.0,229097.0780089647,32.0,96.0,46.0,99.0,4.0,91.0,59.0,85.0,34934.92383028048
45.0,188965.57074199224,22.0,70.0,43.0,97.0,13.0,92.0,145.0,144.0,28575.52668248908
43.0,186300.8025536505,20.0,95.0,67.0,99.0,2.0,71.0,129.0,105.0,28224.941601501207
27.0,174065.05749473296,4.0,51.0,55.0,72.0,2.0,69.0,186.0,119.0,15791.489753926711
41.0,185215.9827395209,21.0,75.0,92.0,62.0,10.610253807106599,89.0,25.0,124.0,28368.257265004384
29.0,144573.3994104082,7.0,55.0,82.0,77.0,20.0,76.0,172.0,120.0,22088.96375215332
47.0,208176.63108074892,25.0,74.0,74.0,76.0,13.0,89.0,111.0,112.0,31787.108124836363
46.0,166496.4672041137,22.0,57.0,57.0,60.0,17.0,79.0,12.0,82.0,25129.548546214497
20.0,96110.15807519636,0.0,94.0,47.0,63.0,15.0,76.0,58.0,137.0,14619.461498171604
52.0,216682.52812572915,30.0,81.0,86.0,56.0,1.0,90.0,71.0,144.0,32878.10204754685
31.0,128065.08829449616,10.0,61.0,49.0,70.0,18.0,74.0,67.0,141.0,19588.131718312336
47.0,199287.3902645816,26.0,91.0,86.0,59.0,7.0,75.0,78.0,122.0,30318.444567444207
22.0,98851.91923491497,2.0,71.0,57.0,57.0,16.0,91.0,113.0,127.0,15134.386105223612
49.0,213087.04922616092,25.0,76.0,92.0,77.0,3.0,62.0,188.0,86.0,32250.21740660204
22.0,109593.53173665216,2.0,72.0,78.0,55.0,4.0,93.0,107.0,100.0,16704.176337094937
37.0,163428.6551421468,14.0,88.0,88.0,65.0,20.0,73.0,170.0,106.0,25019.281220935314
39.0,156898.05820599763,15.0,92.0,76.0,55.0,10.0,63.0,42.0,130.0,23815.16869095541
57.0,214300.40433523967,32.0,93.0,64.0,64.0,10.610253807106599,80.0,189.0,124.0,32605.46619142983
60.0,236487.7794379389,38.0,93.0,73.0,53.0,1.0,92.0,133.0,127.0,35878.57145477919
51.0,209028.5255061504,29.0,79.0,61.0,56.0,7.0,67.0,140.0,108.0,31684.59698388749
55.0,221760.30340016575,34.0,62.0,71.0,53.0,18.0,77.0,80.0,112.0,33842.58091843418
44.0,173035.95780020207,20.0,90.0,60.0,51.0,10.610253807106599,72.0,171.0,149.0,26241.513538432533
25.0,132210.53879499307,4.0,82.0,63.0,95.0,10.0,66.0,150.0,119.0,20051.842959935424
31.0,116599.78420925024,7.0,64.0,50.0,75.0,9.0,80.09645649304498,126.0,85.0,17721.500113224345
24.0,112303.0606008714,1.0,78.0,55.0,64.0,16.0,62.0,27.0,86.0,17056.400638705185
47.0,177162.61624369086,25.0,62.0,65.0,52.0,12.0,78.0,195.0,142.0,26816.60033852873
25.0,125399.0588096538,4.0,80.0,76.0,64.0,3.0,100.0,19.0,148.0,19115.32096071496
29.0,143333.7948851328,6.0,60.0,81.0,91.0,16.0,89.0,90.0,133.0,21974.995199377656
58.0,239148.0507663797,34.0,95.0,79.0,97.0,1.0,87.0,187.0,114.99086016045496,36230.07983795591
39.0,187926.6437413791,19.0,82.0,67.0,89.0,13.0,60.0,107.29126903553299,126.0,28571.866736749187
44.0,179737.95909009007,21.0,56.0,45.0,97.0,18.0,71.0,150.0,96.0,27345.32576872197
25.0,95911.7178585574,0.0,51.0,70.0,70.0,17.0,87.0,87.0,108.0,14690.431601016937
43.0,158209.75102225153,19.0,65.0,41.0,87.0,16.0,80.0,67.0,105.0,24034.50737709748
44.0,183554.62853282623,17.66866368805849,57.0,56.0,87.0,5.0,92.0,171.0,132.0,27941.954788960837
57.0,174065.05749473296,37.0,83.0,83.0,75.0,4.0,90.0,91.0,130.0,36246.11970680837
54.0,202316.92132220123,31.0,63.0,56.0,70.0,9.0,97.0,107.0,115.0,30649.696717434304
30.0,142513.42309566538,9.0,51.0,69.87288049548178,99.0,19.0,96.0,180.0,99.0,21735.168277080884
41.0,189660.68997423336,19.0,83.0,89.0,65.0,2.0,60.0,60.0,124.0,28927.90968376011
54.0,252909.1414697102,34.0,92.0,84.0,95.0,18.0,89.0,104.0,131.0,38399.88020090749
60.0,243887.50582540335,39.0,66.0,87.0,75.07918781725888,20.0,66.0,194.0,85.0,37084.72886674931
52.0,212348.25816856863,28.0,75.0623350253807,93.0,64.0,10.0,95.0,149.0,110.0,32216.55640904296
25.0,120021.3277666652,1.0,98.0,97.0,61.0,15.0,70.0,125.0,136.0,18365.847368072973
52.0,202379.65274873763,31.0,68.0,43.0,81.0,19.0,100.0,58.0,97.0,30826.58261601444
52.0,213675.5302576074,32.0,85.0,45.0,74.0,16.0,65.0,135.0,137.0,32544.60951918338
26.0,106403.5222405998,6.0,50.0,54.0,68.0,2.0,71.0,23.0,142.0,16257.034166859334
34.0,136462.67146883163,11.0,54.0,71.0,69.0,11.0,89.0,76.0,93.0,20690.55929924364
50.0,187406.98881525645,25.0,89.0,44.0,82.0,9.0,100.0,145.0,80.0,28564.518820301928
21.0,103388.40823214756,1.0,51.0,88.0,50.0,3.0,74.0,71.0,87.0,15945.806700818046
60.0,238544.39257760163,39.0,96.0,47.0,67.0,18.0,97.0,14.0,112.0,36145.849838742186
20.0,113550.24214453204,0.0,55.0,86.0,65.0,19.0,70.0,37.0,125.0,25981.160479420636
60.0,239937.20305776648,36.0,96.0,96.0,54.0,19.0,69.0,129.0,142.0,36649.660722223016
29.0,131697.39411543237,7.0,68.0,55.0,91.0,10.610253807106599,86.0,83.0,114.99086016045496,20111.288736513405
44.0,207272.33665047196,24.0,83.0,86.0,97.0,10.0,87.0,153.0,92.0,31667.40432433156
43.0,188886.3771368065,18.0,90.0,74.0,97.0,7.0,73.0,111.0,122.0,28800.480388550503
59.0,222012.34328237115,36.0,69.0,71.0,52.0,19.0,66.0,84.0,145.0,33804.86154954668
49.0,195759.067967854,24.0,94.0,47.0,88.0,6.0,98.0,13.0,145.0,29645.382371299987
34.0,155365.04930159505,13.0,83.0,96.0,58.0,13.0,82.0,118.0,95.0,23750.29470117315
56.0,174065.05749473296,33.0,84.0,80.0,99.0,19.0,84.0,149.0,89.0,35513.391365579475
28.0,129213.77447606348,5.0,75.0,66.0,93.0,20.0,97.0,40.0,129.0,19898.332692488413
56.0,231035.780546164,32.0,60.0,86.0,95.0,15.0,88.0,182.0,83.0,35265.094379124974
52.0,218178.95277818487,27.0,77.0,84.0,100.0,13.0,82.0,126.0,117.0,33307.84201723369
54.0,222751.70771918417,29.0,77.0,63.0,88.0,15.0,88.0,179.0,120.0,33737.351444041
58.0,234710.17860865453,35.0,81.0,67.0,80.0,7.0,100.0,139.0,82.0,35892.40503288919
22.0,102232.9441345146,0.0,70.0,42.0,96.0,14.0,93.0,44.0,104.0,15653.920447200151
35.0,159292.4947367551,17.66866368805849,65.0,93.0,64.0,19.0,75.0,81.0,139.0,24311.18229692274
38.0,162013.87002714723,13.0,55.0,99.0,92.0,6.0,87.0,137.0,144.0,24841.90924155597
45.0,167685.25793067404,23.0,78.0,43.0,78.0,8.0,94.0,104.0,113.0,25438.509524487272
45.0,225487.12874578324,25.0,97.0,87.0,98.0,12.0,69.0,30.0,138.0,34260.815069003205
33.0,129731.51753767798,12.0,54.0,55.0,63.0,1.0,100.0,95.0,145.0,19811.054021168355
48.0,184994.42606582807,23.0,85.0,77.0,60.0,17.0,93.0,13.0,101.0,28025.941337915014
30.0,145172.5699374664,6.0,92.0,92.0,72.0,10.610253807106599,91.0,111.0,107.0,22133.193160778697
23.0,101731.6344290558,0.0,83.0,74.0,63.0,16.0,62.0,122.0,88.0,15648.840418357857
58.0,211522.43802788615,33.0,50.0,66.0,58.0,7.0,65.0,98.0,116.0,32055.790202522363
34.0,144043.33996937526,12.0,75.0623350253807,79.0,55.0,19.0,91.0,89.0,138.0,22022.540269607205
20.0,127151.80709876031,0.0,84.0,96.0,68.0,18.0,85.0,134.0,95.0,19430.89174380312
27.0,138373.44246504072,2.0,78.0,88.0,99.0,6.0,78.0,166.0,147.0,21196.73639146457
60.0,242146.53646354488,38.0,87.0,64.0,65.0,9.0,72.0,118.0,127.0,36720.91138940607
23.0,90338.3724296682,0.0,66.0,69.87288049548178,76.0,5.0,100.0,188.0,130.0,13753.305949130232
49.0,194264.26732890823,28.0,67.0,40.0,82.0,20.0,84.0,51.0,143.0,29713.08653717439
23.0,107929.9018840186,3.0,95.0,55.0,59.0,4.0,83.0,111.0,134.0,16511.16402695553
48.0,211959.7177466162,28.0,54.0,83.0,89.0,3.0,92.0,129.0,95.0,32227.20453758104
49.0,215076.983746318,29.0,50.0,57.0,100.0,11.0,99.0,156.0,100.0,32762.976820089734
22.0,114743.5036362952,0.0,55.0,98.0,83.0,20.0,95.0,181.0,82.0,17579.678043063122
29.0,122931.1067222068,8.0,55.0,55.0,56.0,18.0,97.0,175.0,130.0,18760.653812593868
22.0,85855.79940192068,0.0,52.0,52.0,69.0,13.0,66.0,172.0,91.0,13076.67466579073
50.0,201517.46761355587,29.0,68.0,45.0,80.0,9.0,65.0,81.0,132.0,30684.061170155142
42.0,164339.27650741086,20.0,69.0,60.0,55.0,6.0,75.0,62.0,123.0,25201.42285620524
43.0,182120.7618172782,19.0,54.0,66.0,100.0,10.0,99.0,32.0,124.0,27702.76616562844
46.0,175021.4697595033,23.0,62.0,41.0,94.0,7.0,84.0,61.0,109.0,26503.932033461588
52.0,214227.10660240185,29.0,95.0,59.0,82.0,13.0,80.09645649304498,14.0,86.0,32489.788285868934
48.0,195368.71876991712,26.0,66.0,53.0,70.0,6.0,80.0,176.0,80.0,29785.93899577935
24.0,104115.33273748614,0.0,55.0,66.0,73.0,8.0,85.0,76.0,139.0,15794.80029332723
21.0,113488.90563723796,0.0,91.0,67.0,75.07918781725888,14.0,100.0,183.0,141.0,17499.103598159803
51.0,187384.66900102448,27.0,90.0,46.0,63.0,9.0,64.0,89.0,123.0,28542.314523545625
29.0,136923.0196151738,17.66866368805849,67.0,75.0,77.0,9.0,97.0,26.0,120.0,20889.22473075739
33.0,131135.8359353228,11.0,51.0,76.0,51.0,9.0,72.0,99.0,89.0,19973.751005945946
53.0,227048.2397743745,17.66866368805849,52.0,100.0,74.0,10.610253807106599,98.0,49.0,112.0,34614.68985598628
60.0,215721.3219968312,35.0,75.0,63.0,56.0,7.0,80.09645649304498,126.0,90.0,32691.716615272067
23.0,128874.11565966145,3.0,69.0,79.0,91.0,19.0,66.0,54.0,134.0,19804.18518471783
37.0,164407.67831238612,16.0,83.0,56.0,98.0,16.0,61.0,107.29126903553299,92.0,24929.8947675692
56.0,223319.82575855023,17.66866368805849,91.0,41.0,73.0,2.0,98.0,34.0,129.0,33672.57895228787
33.0,175224.89857381085,12.0,86.0,83.0,97.0,5.0,75.0,110.0,96.0,26664.74217632333
40.0,147262.34458862778,16.0,64.0,48.0,85.0,14.0,83.0,135.0,95.0,22394.309666353816
27.0,118895.61816534618,2.0,88.0,50.0,95.0,10.0,96.0,200.0,93.0,18098.07261604643
28.0,146950.14874412175,4.0,99.0,69.87288049548178,99.0,7.0,60.0,16.0,134.0,22508.73014818879
31.0,143289.0483230619,10.0,98.0,74.0,57.0,17.0,73.0,177.0,101.0,21748.25148081267
37.0,155655.0800131408,15.0,57.0,66.0,81.0,19.0,65.0,136.0,137.0,23888.546015617045
45.0,221075.32172666592,25.0,93.0,85.0,86.0,14.0,60.0,135.0,90.0,33415.10564160566
26.0,118805.13954595738,3.0,59.0,79.0,75.07918781725888,8.0,74.0,190.0,114.99086016045496,25981.160479420636
56.0,240069.91339560077,36.0,65.0,69.87288049548178,63.0,12.0,73.0,107.29126903553299,127.0,36396.83818331335
35.0,143908.68245249256,13.0,77.0,50.0,95.0,18.0,89.0,194.0,97.0,22026.75124673863
39.0,185795.1136935864,17.0,94.0,93.0,90.0,1.0,77.0,193.0,114.99086016045496,28133.437810889474
56.0,219907.99308763267,34.0,56.0,57.0,100.0,15.0,91.0,33.0,134.0,33502.290341386426
55.0,242297.262330146,34.0,84.0,82.0,89.0,18.0,71.0,29.0,148.0,36921.03595170936
28.0,132345.37627248184,6.0,68.0,64.0,85.0,6.0,66.0,112.0,104.0,20132.7130844139
44.0,182647.63213061276,23.0,88.0,71.0,50.0,7.0,93.0,120.0,116.0,27675.001066713656
60.0,239548.36113567252,35.0,78.0,96.0,64.0,5.0,70.0,65.0,97.0,36267.728696552775
28.0,140752.42146937168,6.0,60.0,94.0,77.0,7.0,88.0,152.0,107.0,21592.975295303924
45.0,165166.93485089508,21.0,97.0,45.0,60.0,11.0,76.0,36.0,117.0,25208.167192174395
